4.763882756233215332e-01,3.482823488563959180e-01,1.000000000000000000e+00
3.371267914772033691e-01,3.866038725007643895e-01,1.000000000000000000e+00
5.257641077041625977e-01,3.602840500165201409e-01,1.000000000000000000e+00
9.362108111381530762e-01,4.895072167269717278e-01,1.000000000000000000e+00
9.066248536109924316e-01,7.139303551274854831e-01,1.000000000000000000e+00
5.285921096801757812e-01,9.216195064227138134e-02,1.000000000000000000e+00
3.730048239231109619e-01,7.474373463412688212e-02,1.000000000000000000e+00
9.578151702880859375e-01,5.277919430546907931e-01,1.000000000000000000e+00
8.380479812622070312e-01,3.427431174725409369e-01,1.000000000000000000e+00
6.948060393333435059e-01,1.975066269680151032e-01,1.000000000000000000e+00
8.869253396987915039e-01,4.148290254573011593e-01,1.000000000000000000e+00
7.860046029090881348e-01,9.085456169693059691e-02,1.000000000000000000e+00
7.237954139709472656e-01,6.345104503202926294e-01,1.000000000000000000e+00
8.244615197181701660e-01,2.189565979917443284e-01,1.000000000000000000e+00
4.308608174324035645e-01,1.875382959939832506e-01,1.000000000000000000e+00
6.355091333389282227e-01,2.693091390674570706e-01,1.000000000000000000e+00
7.457892298698425293e-01,6.962835679924137544e-01,1.000000000000000000e+00
9.282603859901428223e-01,3.303087125362544896e-01,1.000000000000000000e+00
6.368620991706848145e-01,1.171609829123873431e-01,1.000000000000000000e+00
5.604599714279174805e-01,2.203238496456602635e-01,1.000000000000000000e+00
5.990753769874572754e-01,4.133442332939367692e-01,1.000000000000000000e+00
7.047874331474304199e-01,4.663372801972447967e-01,1.000000000000000000e+00
8.702751398086547852e-01,2.751201381740009388e-01,1.000000000000000000e+00
7.541161179542541504e-01,5.002711238663998250e-01,1.000000000000000000e+00
7.105796337127685547e-01,2.950603957716511627e-01,1.000000000000000000e+00
2.780412733554840088e-01,1.683499139535354905e-01,1.000000000000000000e+00
8.708074092864990234e-01,2.461076313144424377e-01,1.000000000000000000e+00
8.083549737930297852e-01,6.957058167233251544e-02,1.000000000000000000e+00
8.070726394653320312e-01,4.423174863460925255e-01,1.000000000000000000e+00
4.771995842456817627e-01,6.853698414238135195e-01,1.000000000000000000e+00
8.015120029449462891e-01,4.969909333759963133e-01,1.000000000000000000e+00
7.408465147018432617e-01,3.305824139044220566e-01,1.000000000000000000e+00
5.665399432182312012e-01,9.727422352530999683e-02,1.000000000000000000e+00
6.656976938247680664e-01,1.703535462061754602e-01,1.000000000000000000e+00
4.984789192676544189e-01,3.447695574046717448e-01,1.000000000000000000e+00
9.325544834136962891e-01,6.810865031972324068e-01,1.000000000000000000e+00
7.903955578804016113e-01,6.942057944816814041e-01,1.000000000000000000e+00
8.098944425582885742e-01,6.514906275303486982e-01,1.000000000000000000e+00
9.028014540672302246e-01,5.015298299448439634e-01,1.000000000000000000e+00
7.974774241447448730e-01,6.933408195475920799e-01,1.000000000000000000e+00
9.585515260696411133e-01,5.355573340653542180e-01,1.000000000000000000e+00
7.898812890052795410e-01,3.419564767983113707e-01,1.000000000000000000e+00
8.448119163513183594e-01,4.224583984778663703e-01,1.000000000000000000e+00
7.304955124855041504e-01,6.523210720440069110e-01,1.000000000000000000e+00
8.671953082084655762e-01,6.651551760932289392e-01,1.000000000000000000e+00
8.122019767761230469e-01,2.126088890753930483e-01,1.000000000000000000e+00
8.153481483459472656e-01,2.417641062454210232e-01,1.000000000000000000e+00
7.918440103530883789e-01,4.766087398004121289e-01,1.000000000000000000e+00
8.083059787750244141e-01,2.253284714875203321e-01,1.000000000000000000e+00
7.958050966262817383e-01,1.263551913878077637e-01,1.000000000000000000e+00
8.608403801918029785e-01,3.193038167021626239e-01,1.000000000000000000e+00
8.325498700141906738e-01,2.464608765176430349e-01,1.000000000000000000e+00
7.360458374023437500e-01,5.676291214452396927e-01,1.000000000000000000e+00
7.452049851417541504e-01,2.146036792795038284e-01,1.000000000000000000e+00
8.316635489463806152e-01,4.717156276359064093e-01,1.000000000000000000e+00
8.800436854362487793e-01,6.477239296507862898e-01,1.000000000000000000e+00
8.729653954505920410e-01,2.472144849898508523e-01,1.000000000000000000e+00
8.013763427734375000e-01,3.005331896305865058e-01,1.000000000000000000e+00
8.041434884071350098e-01,1.636674044996150323e-01,1.000000000000000000e+00
8.273972868919372559e-01,2.995736422308669100e-01,1.000000000000000000e+00
8.442445397377014160e-01,6.922503519508891312e-01,1.000000000000000000e+00
7.772662043571472168e-01,3.133313767298507302e-01,1.000000000000000000e+00
8.056774139404296875e-01,1.481169215824308660e-01,1.000000000000000000e+00
8.706948161125183105e-01,2.717077869093402209e-01,1.000000000000000000e+00
5.497564673423767090e-01,2.621035341617206083e-01,1.000000000000000000e+00
9.486065506935119629e-01,6.865033486685800934e-01,1.000000000000000000e+00
9.254192709922790527e-01,3.088279876117705491e-01,1.000000000000000000e+00
8.681004047393798828e-01,5.175616804650046143e-01,1.000000000000000000e+00
8.811794519424438477e-01,1.214265656831803736e-01,1.000000000000000000e+00
9.181727766990661621e-01,4.428191555089359688e-01,1.000000000000000000e+00
7.833945155143737793e-01,2.663015586061949214e-01,1.000000000000000000e+00
8.860726952552795410e-01,6.868919888896163339e-01,1.000000000000000000e+00
8.231986761093139648e-01,5.079839546621296442e-01,1.000000000000000000e+00
5.985242724418640137e-01,6.943330746517387686e-01,1.000000000000000000e+00
6.690522432327270508e-01,4.178109176168997019e-01,1.000000000000000000e+00
5.539326667785644531e-01,2.559412906045930303e-01,1.000000000000000000e+00
8.752843141555786133e-01,6.140374138002383519e-01,1.000000000000000000e+00
7.856193184852600098e-01,3.603919761761960050e-01,1.000000000000000000e+00
7.523814439773559570e-01,2.000326072629890484e-01,1.000000000000000000e+00
7.006515264511108398e-01,2.849616672351820146e-01,1.000000000000000000e+00
7.531403899192810059e-01,2.402488207478938598e-01,1.000000000000000000e+00
5.617098212242126465e-01,1.819068315729988894e-01,1.000000000000000000e+00
8.402168154716491699e-01,3.357742115873593169e-01,1.000000000000000000e+00
