9.871434569358825684e-01,7.010951280373169947e-01,1.000000000000000000e+00
9.868691563606262207e-01,4.813029065557453690e-01,1.000000000000000000e+00
9.785737991333007812e-01,7.370856490843551434e-01,1.000000000000000000e+00
9.846206903457641602e-01,4.376949881804155784e-01,1.000000000000000000e+00
9.458269476890563965e-01,2.015045985474861190e-01,1.000000000000000000e+00
9.918011426925659180e-01,7.049269513231509743e-01,1.000000000000000000e+00
9.857716560363769531e-01,6.667797758151929877e-01,1.000000000000000000e+00
6.352271437644958496e-01,3.196770374566652168e-02,1.000000000000000000e+00
9.769545197486877441e-01,6.659750930861774165e-01,1.000000000000000000e+00
9.803347587585449219e-01,4.731624764136947436e-01,1.000000000000000000e+00
8.960206508636474609e-01,3.347033508402129098e-01,1.000000000000000000e+00
9.883603453636169434e-01,8.394918403247270122e-01,1.000000000000000000e+00
9.557520151138305664e-01,2.871518842692233342e-01,1.000000000000000000e+00
9.873792529106140137e-01,5.208351612536675779e-01,1.000000000000000000e+00
9.875724911689758301e-01,6.725956947454027057e-01,1.000000000000000000e+00
9.924247860908508301e-01,6.880211584173119288e-01,1.000000000000000000e+00
9.890602827072143555e-01,7.297342348733296680e-01,1.000000000000000000e+00
9.895557165145874023e-01,3.843575977556800138e-01,1.000000000000000000e+00
9.830130338668823242e-01,5.323439985503723992e-01,1.000000000000000000e+00
9.862691760063171387e-01,6.766318612252910647e-01,1.000000000000000000e+00
9.335139989852905273e-01,2.058683869969459568e-01,1.000000000000000000e+00
9.728549122810363770e-01,2.607131708337799836e-01,1.000000000000000000e+00
9.847195744514465332e-01,2.673429828350750159e-01,1.000000000000000000e+00
9.472258090972900391e-01,1.925855824660182569e-01,1.000000000000000000e+00
9.893217086791992188e-01,2.653842568573483995e-01,1.000000000000000000e+00
9.890616536140441895e-01,4.666838248455670302e-01,1.000000000000000000e+00
8.940145373344421387e-01,7.880728813012848333e-01,1.000000000000000000e+00
9.789850711822509766e-01,2.513541433687819793e-01,1.000000000000000000e+00
9.794648289680480957e-01,4.558366134330389396e-01,1.000000000000000000e+00
9.834867119789123535e-01,6.884468813897552941e-01,1.000000000000000000e+00
9.759140610694885254e-01,3.575006387154214260e-01,1.000000000000000000e+00
9.918096661567687988e-01,3.639888398890270271e-01,1.000000000000000000e+00
9.917436838150024414e-01,6.489866880086576639e-01,1.000000000000000000e+00
9.891017675399780273e-01,1.769640017530489107e-01,1.000000000000000000e+00
9.905585050582885742e-01,7.162358863077146198e-01,1.000000000000000000e+00
9.391290545463562012e-01,1.111606415194534292e-01,1.000000000000000000e+00
9.700020551681518555e-01,8.696322965323780019e-02,1.000000000000000000e+00
9.510203599929809570e-01,1.845349017056672480e-01,1.000000000000000000e+00
9.904093742370605469e-01,5.042292945429986961e-01,1.000000000000000000e+00
9.890689849853515625e-01,5.655308111056540632e-01,1.000000000000000000e+00
9.769235253334045410e-01,5.298699039544518818e-01,1.000000000000000000e+00
9.841517210006713867e-01,4.401177058805641473e-01,1.000000000000000000e+00
8.275890946388244629e-01,1.662197505937397235e-01,1.000000000000000000e+00
9.246595501899719238e-01,1.061660895417760875e-01,1.000000000000000000e+00
9.835522770881652832e-01,6.910072211631254069e-01,1.000000000000000000e+00
9.740898609161376953e-01,8.700852631109050606e-01,1.000000000000000000e+00
9.730240106582641602e-01,4.732266995290888012e-01,1.000000000000000000e+00
9.746153354644775391e-01,4.290118868037311461e-01,1.000000000000000000e+00
9.930078387260437012e-01,7.962816488493512646e-01,1.000000000000000000e+00
9.837272763252258301e-01,7.797273137921314490e-01,1.000000000000000000e+00
9.767647385597229004e-01,7.607206776161655748e-01,1.000000000000000000e+00
9.933423995971679688e-01,3.802093389319786132e-01,1.000000000000000000e+00
9.800791740417480469e-01,7.447968683039934978e-01,1.000000000000000000e+00
9.740577936172485352e-01,5.196953526807418511e-01,1.000000000000000000e+00
9.882037639617919922e-01,7.953752472177294530e-01,1.000000000000000000e+00
8.037542104721069336e-01,1.843037223218309262e-01,1.000000000000000000e+00
9.861201047897338867e-01,6.733928945858179693e-01,1.000000000000000000e+00
9.801983833312988281e-01,3.963758253618230309e-01,1.000000000000000000e+00
9.789929389953613281e-01,7.640473485515993923e-01,1.000000000000000000e+00
9.869325757026672363e-01,6.987781801693846440e-01,1.000000000000000000e+00
9.837525486946105957e-01,6.286213717052338001e-01,1.000000000000000000e+00
9.886104464530944824e-01,7.025662195977541158e-01,1.000000000000000000e+00
9.816125631332397461e-01,5.585318306058105753e-01,1.000000000000000000e+00
9.846593737602233887e-01,6.198908663755335890e-01,1.000000000000000000e+00
